6.900493162987928,4.2019620487935141
6.5809200028130634,4.4747071518651707
6.5288105164378774,4.768535275463619
6.6293987723167609,4.0011634642118956
6.7312611732708465,4.8472394387605844
6.9073319726283531,4.2772646117961797
6.398831219424447,4.4743115924022163
6.486759931950294,3.9617175766539852
6.5609563510720168,4.7481360640548633
6.8947785211286625,4.5908396919584904
9.6900257574161515,8.8079855826021234
9.8458272269290923,8.8409944241814227
9.7697383385921128,8.5593043984229968
9.7654417916437293,8.4343531905885119
9.9312140826062922,8.5661009368376764
10.026627806687756,8.6579695992029233
9.869099955440646,8.8674793382851522
10.109226518981332,8.7363424921255337
9.8565789916320501,8.6644046206352705
9.6680071608785738,8.7489882692789589
